ts,price_eur_per_mwh,allocation
2015-02-06 03:00:00+00:00,28.23,9.104615659059184e-23
2015-02-06 04:00:00+00:00,29.02,3.349087764332294e-23
2015-02-06 05:00:00+00:00,29.82,3.7757665083564095e-23
2015-02-06 06:00:00+00:00,35.56,8.808112713899298e-23
2015-02-06 07:00:00+00:00,40.67,-1.5853076889218443e-23
2015-02-06 08:00:00+00:00,45.51,8.436954790114017e-23
2015-02-06 09:00:00+00:00,38.6,-1.5373128212573786e-23
2015-02-06 10:00:00+00:00,34.39,8.870845324394129e-23
2015-02-06 11:00:00+00:00,31.28,3.622500920701901e-23
2015-02-06 12:00:00+00:00,30.77,8.99694890690092e-23
2015-02-06 13:00:00+00:00,30.44,3.6231613240250204e-23
2015-02-06 14:00:00+00:00,30.36,1.4094424482366896e-22
2015-02-06 15:00:00+00:00,30.64,1.0132657639926637e-22
2015-02-06 16:00:00+00:00,44.08,8.296330642924864e-23
2015-02-06 17:00:00+00:00,41.87,8.840792773846387e-23
2015-02-06 18:00:00+00:00,29.94,4.265012472389527e-23
2015-02-06 19:00:00+00:00,29.42,3.0959056632667254e-23
2015-02-06 20:00:00+00:00,29.13,9.133685556392171e-23
2015-02-06 21:00:00+00:00,28.7,3.533811854196958e-23
2015-02-06 22:00:00+00:00,28.31,3.5074897654713596e-23
2015-02-06 23:00:00+00:00,27.78,9.090046443515266e-23
2015-02-07 00:00:00+00:00,27.33,1.459931234235912e-22
2015-02-07 01:00:00+00:00,26.65,9.089173652990481e-23
2015-02-07 02:00:00+00:00,26.28,9.065634231299078e-23
2015-02-07 03:00:00+00:00,26.08,3.53725693150809e-23
2015-02-07 04:00:00+00:00,25.91,8.998129885005036e-23
2015-02-07 05:00:00+00:00,25.53,9.198381457387861e-23
2015-02-07 06:00:00+00:00,26.86,8.952705734879199e-23
2015-02-07 07:00:00+00:00,27.06,1.4685159720531905e-22
2015-02-07 08:00:00+00:00,27.45,3.509180322355751e-23
2015-02-07 09:00:00+00:00,27.6,9.026582949096924e-23
2015-02-07 10:00:00+00:00,27.27,9.300604146625582e-23
2015-02-07 11:00:00+00:00,26.68,1.4190100331419792e-22
2015-02-07 12:00:00+00:00,20.27,3.906706634012447e-23
2015-02-07 13:00:00+00:00,19.18,8.950487746267652e-23
2015-02-07 14:00:00+00:00,19.96,6.119672643229104e-23
2015-02-07 15:00:00+00:00,21.57,1.5014098657024445e-22
2015-02-07 16:00:00+00:00,27.74,3.074440289538758e-23
2015-02-07 17:00:00+00:00,27.81,7.45172812047539e-23
2015-02-07 18:00:00+00:00,26.31,3.3325694548217316e-22
2015-02-07 19:00:00+00:00,21.71,-3.970200753686689e-22
2015-02-07 20:00:00+00:00,15.01,0.06237114855920983
2015-02-07 21:00:00+00:00,14.25,0.22941706547194785
2015-02-07 22:00:00+00:00,9.56,0.49353775073821404
2015-02-07 23:00:00+00:00,-5.0,0.8078332043580084
2015-02-08 00:00:00+00:00,-1.12,1.026703426331331
2015-02-08 01:00:00+00:00,-4.78,1.1889484166581816
2015-02-08 02:00:00+00:00,-2.4,1.2579681753385605
2015-02-08 03:00:00+00:00,-7.32,1.2575627023724674
2015-02-08 04:00:00+00:00,-0.9,1.1385319977599024
2015-02-08 05:00:00+00:00,-6.8,0.9650760615008657
2015-02-08 06:00:00+00:00,0.08,0.678194893595357
2015-02-08 07:00:00+00:00,13.15,0.3466884940433765
2015-02-08 08:00:00+00:00,18.96,0.10125686284492412
2015-02-08 09:00:00+00:00,16.43,-2.647593807731398e-22
2015-02-08 10:00:00+00:00,18.65,2.7062411347345633e-22
2015-02-08 11:00:00+00:00,19.93,4.9505174297090096e-23
2015-02-08 12:00:00+00:00,24.83,8.767099747450748e-23
2015-02-08 13:00:00+00:00,26.51,9.172402575965033e-23
2015-02-08 14:00:00+00:00,26.79,8.933209344079894e-23
2015-02-08 15:00:00+00:00,26.66,9.392248799765517e-23
2015-02-08 16:00:00+00:00,29.94,3.159326550746168e-23
2015-02-08 17:00:00+00:00,28.7,9.284516358219822e-23
2015-02-08 18:00:00+00:00,28.43,9.039982430019445e-23
2015-02-08 19:00:00+00:00,28.12,8.956523922444383e-23
2015-02-08 20:00:00+00:00,26.93,3.933097113107409e-23
2015-02-08 21:00:00+00:00,26.35,8.316478197456159e-23
2015-02-08 22:00:00+00:00,16.84,9.82102180162894e-23
2015-02-08 23:00:00+00:00,16.42,5.991994137923636e-23
2015-02-09 00:00:00+00:00,14.95,6.064628458312132e-23
2015-02-09 01:00:00+00:00,11.5,1.2419175472085052e-22
2015-02-09 02:00:00+00:00,13.86,5.737550818927272e-23
2015-02-09 03:00:00+00:00,9.81,1.046343083596933e-22
2015-02-09 04:00:00+00:00,9.88,9.609278947945062e-23
2015-02-09 05:00:00+00:00,22.28,8.672978453413661e-23
2015-02-09 06:00:00+00:00,29.17,3.4353044483541554e-23
2015-02-09 07:00:00+00:00,28.82,3.727960520782339e-23
2015-02-09 08:00:00+00:00,28.68,3.467533429411918e-23
2015-02-09 09:00:00+00:00,28.6,9.065958445061477e-23
2015-02-09 10:00:00+00:00,28.53,9.082609394180052e-23
2015-02-09 11:00:00+00:00,28.61,3.5095633760512906e-23
2015-02-09 12:00:00+00:00,28.58,9.081363099529283e-23
2015-02-09 13:00:00+00:00,28.56,3.510299590833332e-23
2015-02-09 14:00:00+00:00,28.44,9.073405945628868e-23
2015-02-09 15:00:00+00:00,28.51,9.088289176712425e-23
2015-02-09 16:00:00+00:00,28.83,9.047451022774548e-23
2015-02-09 17:00:00+00:00,28.79,9.090464214216576e-23
2015-02-09 18:00:00+00:00,28.72,3.504625032963712e-23
2015-02-09 19:00:00+00:00,28.47,9.092078925572345e-23
2015-02-09 20:00:00+00:00,28.33,1.460291069524784e-22
2015-02-09 21:00:00+00:00,27.85,9.117268020776911e-23
2015-02-09 22:00:00+00:00,27.12,3.4205903219219547e-23
2015-02-09 23:00:00+00:00,25.36,3.640810758022494e-23
2015-02-10 00:00:00+00:00,25.32,8.987802354557339e-23
2015-02-10 01:00:00+00:00,25.19,9.112275136547384e-23
2015-02-10 02:00:00+00:00,25.57,3.489570450024851e-23
2015-02-10 03:00:00+00:00,26.02,9.088742947685887e-23
2015-02-10 04:00:00+00:00,27.03,9.082572182536484e-23
2015-02-10 05:00:00+00:00,28.23,3.4952854842781843e-23
2015-02-10 06:00:00+00:00,28.76,9.087473221978821e-23
2015-02-10 07:00:00+00:00,28.97,9.0668695614766e-23
2015-02-10 08:00:00+00:00,28.94,3.5250603547472864e-23
2015-02-10 09:00:00+00:00,28.89,1.462239788786351e-22
2015-02-10 10:00:00+00:00,28.85,9.070608424070346e-23
2015-02-10 11:00:00+00:00,28.81,9.072205061074329e-23
2015-02-10 12:00:00+00:00,28.79,9.075315963308943e-23
2015-02-10 13:00:00+00:00,28.77,9.065906397536584e-23
2015-02-10 14:00:00+00:00,28.67,9.049978426957618e-23
2015-02-10 15:00:00+00:00,28.81,9.142387500104371e-23
2015-02-10 16:00:00+00:00,29.78,1.4544484365616602e-22
2015-02-10 17:00:00+00:00,29.5,3.5580574423884476e-23
2015-02-10 18:00:00+00:00,29.03,1.4613600377697096e-22
2015-02-10 19:00:00+00:00,28.62,3.5335398115078584e-23
2015-02-10 20:00:00+00:00,28.46,9.067197715422035e-23
2015-02-10 21:00:00+00:00,28.09,3.5082648982709e-23
2015-02-10 22:00:00+00:00,27.34,9.085512383880116e-23
2015-02-10 23:00:00+00:00,26.71,9.06472075654422e-23
2015-02-11 00:00:00+00:00,26.23,9.07465194441828e-23
2015-02-11 01:00:00+00:00,26.04,1.4620940423275837e-22
2015-02-11 02:00:00+00:00,26.13,3.5220241880508297e-23
2015-02-11 03:00:00+00:00,26.57,3.6207690842824905e-23
2015-02-11 04:00:00+00:00,27.7,2.6920374969025363e-23
2015-02-11 05:00:00+00:00,30.95,-1.816193060013336e-25
2015-02-11 06:00:00+00:00,55.49,6.642569586349211e-23
2015-02-11 07:00:00+00:00,49.21,1.0689159813805689e-22
2015-02-11 08:00:00+00:00,51.08,-2.656800070382083e-23
2015-02-11 09:00:00+00:00,50.75,9.395680217630371e-23
2015-02-11 10:00:00+00:00,50.79,8.68378980133529e-23
2015-02-11 11:00:00+00:00,46.32,-1.666175784148296e-23
2015-02-11 12:00:00+00:00,46.31,8.88938367779004e-23
2015-02-11 13:00:00+00:00,46.25,-1.9397946275633658e-23
2015-02-11 14:00:00+00:00,46.27,8.759848826177224e-23
2015-02-11 15:00:00+00:00,46.25,-1.4603301856935113e-23
2015-02-11 16:00:00+00:00,53.98,8.756744794562871e-23
